passer_player_id,season,passing_epa,qb_epa,dropbacks,epa_per_dropback,qb_epa_per_dropback,epa_per_dropback_prior,rookie_flag,qb_epa_per_dropback_prior,years_experience,draft_round,draft_pick,weight_lbs,height_in,arm_length_in,wing_span_in,hand_size_in,yard_40_dash_sec,yard_60_shuttle_sec,yard_10_split_sec,yard_20_split_sec,cone_drill_sec,yard_20_shuttle_sec,vert_jump_in,broad_jump_in,bench_press_reps,gsis_id,position_group,missing_weight_lbs,missing_height_in,missing_arm_length_in,missing_wing_span_in,missing_hand_size_in,missing_yard_40_dash_sec,missing_yard_60_shuttle_sec,missing_yard_10_split_sec,missing_yard_20_split_sec,missing_cone_drill_sec,missing_yard_20_shuttle_sec,missing_vert_jump_in,missing_broad_jump_in,missing_bench_press_reps
00-0022924,2015,89.61986190575331,100.52274886891169,497.0,0.18032165373391007,0.20225905205012412,0.21800786335254888,0,0.248703107833885,12,1.0,11.0,240.0,77.0,,,,4.75,,,,,,,,,00-0022924,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022924,2016,84.6763482791853,84.6763482791853,532.0,0.15916606819395734,0.15916606819395734,0.18032165373391007,0,0.20225905205012412,13,1.0,11.0,240.0,77.0,,,,4.75,,,,,,,,,00-0022924,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022924,2017,87.19205754219726,87.19205754219726,582.0,0.14981453185944546,0.14981453185944546,0.15916606819395734,0,0.15916606819395734,14,1.0,11.0,240.0,77.0,,,,4.75,,,,,,,,,00-0022924,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022924,2018,123.22464945445941,146.94888297490948,701.0,0.17578409337298062,0.20962750781014192,0.14981453185944546,0,0.14981453185944546,15,1.0,11.0,240.0,77.0,,,,4.75,,,,,,,,,00-0022924,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022924,2019,-13.165258220506058,-13.165258220506058,64.0,-0.20570715969540715,-0.20570715969540715,0.17578409337298062,0,0.20962750781014192,16,1.0,11.0,240.0,77.0,,,,4.75,,,,,,,,,00-0022924,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022924,2020,45.197295456193466,55.32286141312223,625.0,0.07231567272990955,0.08851657826099557,-0.20570715969540715,0,-0.20570715969540715,17,1.0,11.0,240.0,77.0,,,,4.75,,,,,,,,,00-0022924,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022924,2021,-49.83869911724649,-44.96112012857519,646.0,-0.07714968903598528,-0.06959925716497707,0.07231567272990955,0,0.08851657826099557,18,1.0,11.0,240.0,77.0,,,,4.75,,,,,,,,,00-0022924,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2005,-8.734237724507693,-8.734237724507693,25.0,-0.3493695089803077,-0.3493695089803077,0.14310476359241875,0,0.14310476359241875,2,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2006,83.04718837527415,86.88373942470733,488.0,0.17017866470343063,0.1780404496407937,-0.3493695089803077,0,-0.3493695089803077,3,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2007,30.640627636919323,30.640627636919323,482.0,0.06356976688157535,0.06356976688157535,0.17017866470343063,0,0.1780404496407937,4,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2008,120.74162433770293,133.67271293824345,508.0,0.23768036286949396,0.2631352616894556,0.06356976688157535,0,0.06356976688157535,5,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2009,166.63503921239047,169.30667241427457,509.0,0.32737728725420523,0.33262607547008755,0.23768036286949396,0,0.2631352616894556,6,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2010,150.35508241540893,166.39783567925124,579.0,0.25968062593334873,0.28738831723532166,0.32737728725420523,0,0.33262607547008755,7,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2011,103.36740201909126,103.36740201909126,610.0,0.1694547574083463,0.1694547574083463,0.25968062593334873,0,0.28738831723532166,8,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2012,-6.302726840608331,-1.8723206893271254,574.0,-0.010980360349491866,-0.003261882734019382,0.1694547574083463,0,0.1694547574083463,9,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2013,158.6106662153349,173.55011715152312,573.0,0.27680744540198066,0.30287978560475237,-0.010980360349491866,0,-0.003261882734019382,10,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2014,68.60307877686688,77.90533964901812,605.0,0.1133935186394494,0.12876915644465806,0.27680744540198066,0,0.30287978560475237,11,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2015,50.14438780878458,67.20806541070827,703.0,0.0713291433979866,0.09560180001523225,0.1133935186394494,0,0.12876915644465806,12,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2016,36.68855899350774,50.20790262377296,615.0,0.05965619348537844,0.08163886605491538,0.0713291433979866,0,0.09560180001523225,13,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2017,107.56421570204112,116.62685087233696,592.0,0.1816963103075019,0.19700481566273134,0.05965619348537844,0,0.08163886605491538,14,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2018,126.09121891292358,141.09765280236803,547.0,0.2305141113581784,0.2579481769695942,0.1816963103075019,0,0.19700481566273134,15,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2019,57.21232930029126,69.20330088545941,623.0,0.09183359438248999,0.11108073978404401,0.2305141113581784,0,0.2579481769695942,16,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2020,93.83563810137167,104.45465888878863,561.0,0.16726495205235592,0.18619368785880325,0.09183359438248999,0,0.11108073978404401,17,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0022942,2025,-11.195535567243313,-11.195535567243313,97.0,-0.11541789244580736,-0.11541789244580736,0.16726495205235592,0,0.18619368785880325,18,1.0,4.0,228.0,77.0,,,,5.08,,,,,,,,,00-0022942,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023436,2005,-88.7120140180006,-85.50437735931625,194.0,-0.45727842277319897,-0.4407442131923518,0.0,1,0.0,1,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2006,-44.867975347517294,-32.682071708042876,476.0,-0.09426045241075062,-0.06865981451269512,-0.45727842277319897,0,-0.4407442131923518,2,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2007,-72.47710677650372,-72.47710677650372,208.0,-0.34844762873319096,-0.34844762873319096,-0.09426045241075062,0,-0.06865981451269512,3,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2009,-24.97378478148214,-16.759574088689014,393.0,-0.06354652616153217,-0.042645226688776114,-0.34844762873319096,0,-0.34844762873319096,4,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2010,-17.409438511669073,-13.527234524393357,365.0,-0.047697091812791984,-0.03706091650518728,-0.06354652616153217,0,-0.042645226688776114,5,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2011,18.917725111097596,22.384183642427004,490.0,0.038607602267546115,0.0456820074335245,-0.047697091812791984,0,-0.03706091650518728,6,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2012,33.56166513759301,33.56166513759301,242.0,0.13868456668426865,0.13868456668426865,0.038607602267546115,0,0.0456820074335245,7,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2013,16.086334056475422,24.683476003345092,543.0,0.02962492459756063,0.04545759853286389,0.13868456668426865,0,0.13868456668426865,8,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2014,37.49220940832677,61.569065944768255,511.0,0.07337027281472949,0.12048740889387134,0.02962492459756063,0,0.04545759853286389,9,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2015,13.07981426487283,31.48790551748431,518.0,0.02525060668894369,0.06078746238896585,0.07337027281472949,0,0.12048740889387134,10,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2016,44.425572508972586,44.4441271570951,518.0,0.08576365349222508,0.08579947327624537,0.02525060668894369,0,0.06078746238896585,11,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2017,91.01130000485612,91.01130000485612,540.0,0.16853944445343727,0.16853944445343727,0.08576365349222508,0,0.08579947327624537,12,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2018,-16.043800366356365,-7.5512850659558115,349.0,-0.045970774688700186,-0.021636919959758773,0.16853944445343727,0,0.16853944445343727,13,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023436,2020,-37.05083203613038,-32.68786900252315,274.0,-0.13522201473040285,-0.1192987919800115,-0.045970774688700186,0,-0.021636919959758773,14,1.0,1.0,215.0,76.0,,,,4.71,,,,,3.97,32.0,113.0,,00-0023436,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023459,2007,7.378538982127792,7.378538982127792,30.0,0.24595129940425975,0.24595129940425975,-0.8491568638095891,0,-0.8491568638095891,3,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2008,81.16819554876616,81.16819554876616,567.0,0.14315378403662463,0.14315378403662463,0.24595129940425975,0,0.24595129940425975,4,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2009,113.13241398472287,124.03968048885413,592.0,0.1911020506498697,0.2095264873122536,0.14315378403662463,0,0.14315378403662463,5,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2010,95.54140303978376,116.67795716932189,504.0,0.18956627587258681,0.23150388327246404,0.1911020506498697,0,0.2095264873122536,6,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2011,223.43652146823914,223.43652146823914,536.0,0.4168591818437297,0.4168591818437297,0.18956627587258681,0,0.23150388327246404,7,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2012,110.46628347189382,113.33414746138716,603.0,0.1831944999533894,0.18795049330246627,0.4168591818437297,0,0.4168591818437297,8,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2013,88.51310289317,93.21350266176698,311.0,0.2846080478880064,0.2997218735105048,0.1831944999533894,0,0.18795049330246627,9,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2014,164.4285627760905,170.00049426149732,549.0,0.299505578827123,0.3096548165054596,0.2846080478880064,0,0.2997218735105048,10,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2015,-9.61725528824488,-5.458659585401139,621.0,-0.01548672349153765,-0.008790112053786053,0.299505578827123,0,0.3096548165054596,11,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2016,122.47590561505774,132.0358003605287,645.0,0.18988512498458565,0.2047066672256259,-0.01548672349153765,0,-0.008790112053786053,12,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2017,18.742785214583794,21.92875909493066,261.0,0.07181143760376933,0.0840182340801941,0.18988512498458565,0,0.2047066672256259,13,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2018,50.33544306423624,54.205956866746924,647.0,0.07779821184580563,0.08378045883577577,0.07181143760376933,0,0.0840182340801941,14,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2019,45.271105816240265,60.009020722647506,606.0,0.07470479507630406,0.0990247866710355,0.07779821184580563,0,0.08378045883577577,15,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2020,176.4616326789221,186.96548926212947,543.0,0.32497538246578656,0.34431950140355333,0.07470479507630406,0,0.0990247866710355,16,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2021,128.06890512188755,128.06890512188755,559.0,0.22910358698012084,0.22910358698012084,0.32497538246578656,0,0.34431950140355333,17,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2022,-18.29494398627154,-5.3988772643353204,575.0,-0.031817293889167896,-0.009389351764061428,0.22910358698012084,0,0.22910358698012084,18,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2024,-1.2646018852518357,11.289993453394487,627.0,-0.0020169089078976646,0.018006369144169837,-1.0159799421671778,0,-1.0159799421671778,20,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023459,2025,14.091767238406096,26.702135747018833,527.0,0.02673959627781043,0.05066818927328052,-0.0020169089078976646,0,0.018006369144169837,21,1.0,24.0,223.0,74.0,,,9.375,4.71,,,,7.39,4.32,34.5,110.0,,00-0023459,qb,0,0,1,1,0,0,1,1,1,0,0,0,0,1
00-0023460,2006,-4.790719087965867,-2.5819957417287736,214.0,-0.02238653779423302,-0.012065400662283988,0.0,1,0.0,1,1.0,25.0,235.0,77.0,,,,4.72,,,,,,,,,00-0023460,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023460,2007,13.923440657569474,19.11384369399343,436.0,0.031934496921030904,0.04383909104126934,-0.02238653779423302,0,-0.012065400662283988,2,1.0,25.0,235.0,77.0,,,,4.72,,,,,,,,,00-0023460,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023460,2008,-24.32906972996713,-1.8116601627116014,543.0,-0.04480491662977372,-0.003336390723225785,0.031934496921030904,0,0.04383909104126934,3,1.0,25.0,235.0,77.0,,,,4.72,,,,,,,,,00-0023460,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023460,2009,-6.300810690537388,1.761454703427096,547.0,-0.011518849525662503,0.0032202096954791516,-0.04480491662977372,0,-0.003336390723225785,4,1.0,25.0,235.0,77.0,,,,4.72,,,,,,,,,00-0023460,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023460,2010,5.803842182979177,12.0697880393222,360.0,0.016121783841608825,0.03352718899811722,-0.011518849525662503,0,0.0032202096954791516,5,1.0,25.0,235.0,77.0,,,,4.72,,,,,,,,,00-0023460,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023460,2011,14.20998974547744,18.32833644312829,171.0,0.08309935523671018,0.10718325405338182,0.016121783841608825,0,0.03352718899811722,6,1.0,25.0,235.0,77.0,,,,4.72,,,,,,,,,00-0023460,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023460,2012,-12.952095849936267,-12.952095849936267,57.0,-0.22722975175326784,-0.22722975175326784,0.08309935523671018,0,0.10718325405338182,7,1.0,25.0,235.0,77.0,,,,4.72,,,,,,,,,00-0023460,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023460,2013,-31.51867357780123,-25.099177888118568,332.0,-0.09493576378855792,-0.07559993339794749,-0.22722975175326784,0,-0.22722975175326784,8,1.0,25.0,235.0,77.0,,,,4.72,,,,,,,,,00-0023460,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023460,2014,-9.785156351455953,-9.785156351455953,20.0,-0.4892578175727976,-0.4892578175727976,-0.09493576378855792,0,-0.07559993339794749,9,1.0,25.0,235.0,77.0,,,,4.72,,,,,,,,,00-0023460,qb,0,0,1,1,1,0,1,1,1,1,1,1,1,1
00-0023502,2005,-34.94055299069312,-34.94055299069312,185.0,-0.1888678540037466,-0.1888678540037466,0.0,1,0.0,1,3.0,67.0,220.0,76.0,,,,4.79,,,,,4.09,33.0,113.0,,00-0023502,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023502,2006,-86.20219661530676,-84.37301193418783,433.0,-0.1990812854856969,-0.19485684049466012,-0.1888678540037466,0,-0.1888678540037466,2,3.0,67.0,220.0,76.0,,,,4.79,,,,,4.09,33.0,113.0,,00-0023502,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023502,2008,-12.271753148009795,-12.271753148009795,26.0,-0.4719905056926844,-0.4719905056926844,-0.9087279581542437,0,-0.9087279581542437,4,3.0,67.0,220.0,76.0,,,,4.79,,,,,4.09,33.0,113.0,,00-0023502,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023502,2009,-15.398227333244538,-15.398227333244538,92.0,-0.1673720362309189,-0.1673720362309189,-0.4719905056926844,0,-0.4719905056926844,5,3.0,67.0,220.0,76.0,,,,4.79,,,,,4.09,33.0,113.0,,00-0023502,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023541,2005,-103.21766779262404,-93.0938189471403,398.0,-0.25934087385081417,-0.23390406770638267,0.0,1,0.0,1,4.0,106.0,228.0,76.0,,,,5.06,,,,,4.54,26.5,,,00-0023541,qb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023541,2007,-13.470620090570607,-10.64660014802155,82.0,-0.16427585476305617,-0.1298365871709945,-0.25934087385081417,0,-0.23390406770638267,2,4.0,106.0,228.0,76.0,,,,5.06,,,,,4.54,26.5,,,00-0023541,qb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023541,2008,-36.67060975718888,-21.349854157714805,492.0,-0.07453375966908309,-0.0433940125156805,-0.16427585476305617,0,-0.1298365871709945,3,4.0,106.0,228.0,76.0,,,,5.06,,,,,4.54,26.5,,,00-0023541,qb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023541,2009,21.511516484669617,29.292899678582533,570.0,0.03773950260468354,0.05139105206768865,-0.07453375966908309,0,-0.0433940125156805,4,4.0,106.0,228.0,76.0,,,,5.06,,,,,4.54,26.5,,,00-0023541,qb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023541,2010,27.437766927066164,31.746911050523536,531.0,0.05167187745210201,0.0597870264604963,0.03773950260468354,0,0.05139105206768865,5,4.0,106.0,228.0,76.0,,,,5.06,,,,,4.54,26.5,,,00-0023541,qb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023541,2011,6.692502073296172,17.85148222196597,261.0,0.025641770395770775,0.06839648360906501,0.05167187745210201,0,0.0597870264604963,6,4.0,106.0,228.0,76.0,,,,5.06,,,,,4.54,26.5,,,00-0023541,qb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023541,2013,1.5093858931583366,1.5093858931583366,52.0,0.029026651791506472,0.029026651791506472,0.6774006984342228,0,0.6774006984342228,8,4.0,106.0,228.0,76.0,,,,5.06,,,,,4.54,26.5,,,00-0023541,qb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023541,2014,-5.509922140564525,8.518014501086213,479.0,-0.01150296897821404,0.0177829112757541,0.029026651791506472,0,0.029026651791506472,9,4.0,106.0,228.0,76.0,,,,5.06,,,,,4.54,26.5,,,00-0023541,qb,0,0,1,1,1,0,1,1,1,1,0,0,1,1
00-0023578,2008,-26.059959000548645,-15.145531268314755,270.0,-0.09651836666869869,-0.056094560253017615,-0.23042060568049136,0,-0.23042060568049136,2,5.0,145.0,215.0,77.0,,,,4.93,,,,,4.43,29.5,107.0,,00-0023578,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023578,2011,0.9896785311659773,5.62206781682586,204.0,0.004851365348852829,0.027559155964832646,-0.09651836666869869,0,-0.056094560253017615,3,5.0,145.0,215.0,77.0,,,,4.93,,,,,4.43,29.5,107.0,,00-0023578,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023578,2015,0.10338919015286585,0.10338919015286585,40.0,0.002584729753821646,0.002584729753821646,-0.11256698285329282,0,-0.11256698285329282,5,5.0,145.0,215.0,77.0,,,,4.93,,,,,4.43,29.5,107.0,,00-0023578,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023645,2006,-23.477129442983745,-23.477129442983745,124.0,-0.18933168905632053,-0.18933168905632053,0.0,1,0.0,1,6.0,213.0,235.0,78.0,,,,5.03,,,,,4.67,29.0,103.0,,00-0023645,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023645,2007,29.555322931716358,44.585954279042916,536.0,0.05514052785767977,0.08318275052060245,-0.18933168905632053,0,-0.18933168905632053,2,6.0,213.0,235.0,78.0,,,,5.03,,,,,4.67,29.0,103.0,,00-0023645,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023645,2008,-25.344105382126152,-22.910199128233224,300.0,-0.08448035127375383,-0.07636733042744408,0.05514052785767977,0,0.08318275052060245,3,6.0,213.0,235.0,78.0,,,,5.03,,,,,4.67,29.0,103.0,,00-0023645,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023645,2009,-82.88457292746686,-69.98933303062738,192.0,-0.43169048399722326,-0.36452777620118426,-0.08448035127375383,0,-0.07636733042744408,4,6.0,213.0,235.0,78.0,,,,5.03,,,,,4.67,29.0,103.0,,00-0023645,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023645,2010,-59.728606067672004,-56.61639249495194,353.0,-0.16920285005006233,-0.16038638100552957,-0.43169048399722326,0,-0.36452777620118426,5,6.0,213.0,235.0,78.0,,,,5.03,,,,,4.67,29.0,103.0,,00-0023645,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023645,2014,23.804779283046454,23.804779283046454,101.0,0.23569088399055896,0.23569088399055896,0.22330541381961672,0,0.22330541381961672,7,6.0,213.0,235.0,78.0,,,,5.03,,,,,4.67,29.0,103.0,,00-0023645,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023645,2016,-1.5065816932153888,-1.5065816932153888,54.0,-0.027899660985470164,-0.027899660985470164,-0.0006630947609664872,0,-0.0006630947609664872,9,6.0,213.0,235.0,78.0,,,,5.03,,,,,4.67,29.0,103.0,,00-0023645,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023645,2018,-43.60544621523853,-38.59778605819132,75.0,-0.5814059495365137,-0.514637147442551,-0.5243088292852003,0,-0.5243088292852003,11,6.0,213.0,235.0,78.0,,,,5.03,,,,,4.67,29.0,103.0,,00-0023645,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023682,2005,-16.26404932482582,-15.564312948649231,144.0,-0.11294478697795708,-0.10808550658784188,0.0,1,0.0,1,7.0,250.0,228.0,74.0,,,,4.86,,,,,4.07,30.5,105.0,,00-0023682,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023682,2008,-78.61512911753317,-77.04603568548856,409.0,-0.19221302962722048,-0.1883766153679427,-0.11294478697795708,0,-0.10808550658784188,2,7.0,250.0,228.0,74.0,,,,4.86,,,,,4.07,30.5,105.0,,00-0023682,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023682,2009,-48.042797393653615,-44.387247835075556,248.0,-0.19372095723247426,-0.1789808380446595,-0.19221302962722048,0,-0.1883766153679427,3,7.0,250.0,228.0,74.0,,,,4.86,,,,,4.07,30.5,105.0,,00-0023682,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023682,2010,-7.467567261051972,9.977072618808943,465.0,-0.01605928443236983,0.021456070147976222,-0.19372095723247426,0,-0.1789808380446595,4,7.0,250.0,228.0,74.0,,,,4.86,,,,,4.07,30.5,105.0,,00-0023682,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
00-0023682,2011,-10.562383511030117,-5.581755392179826,588.0,-0.017963237263656662,-0.009492781279217391,-0.01605928443236983,0,0.021456070147976222,5,7.0,250.0,228.0,74.0,,,,4.86,,,,,4.07,30.5,105.0,,00-0023682,qb,0,0,1,1,1,0,1,1,1,1,0,0,0,1
